task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_split,suggested_difficulty,suggested_hint,suggested_max_steps,metadata_json
navi_bench/redfin/sale_search/19,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find homes for sale in Manhattan, NY built in 2019 or later with guest house, washer/dryer hookup, and no private pool."", ""location"": ""Manhattan, NY, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/35948/NY/Manhattan/filter/min-year-built=2019,pool-type=no-private,guest-house,washer-dryer""]]}",real,redfin,realestate,sale_search,medium,null,null,train,null
navi_bench/redfin/sold_search/7,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find homes sold within the last month in Portland, OR with 2+ bathrooms."", ""location"": ""Portland, OR, United States"", ""timezone"": ""America/Los_Angeles"", ""gt_urls"": [[""https://www.redfin.com/city/30772/OR/Portland/filter/min-baths=2,include=sold-1mo""]]}",real,redfin,realestate,sold_search,medium,null,null,train,null
navi_bench/redfin/sold_search/13,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find recently sold townhouses within the last 3 months in Austin, TX with 3+ beds, 2.5+ baths built after 2010."", ""location"": ""Austin, TX, United States"", ""timezone"": ""America/Chicago"", ""gt_urls"": [[""https://www.redfin.com/city/30818/TX/Austin/filter/sort=hi-sale-date,property-type=townhouse,min-beds=3,min-baths=2.5,min-year-built=2010,include=sold-3mo""]]}",real,redfin,realestate,sold_search,hard,null,null,train,null
navi_bench/redfin/sold_search/14,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find homes sold in the last 3 months in Denver, CO that are pet-friendly, have a guest house, and annual property tax under $1000."", ""location"": ""Denver, CO, United States"", ""timezone"": ""America/Denver"", ""gt_urls"": [[""https://www.redfin.com/city/5155/CO/Denver/filter/max-property-tax=1000,include=sold-3mo,pets-allowed,guest-house""]]}",real,redfin,realestate,sold_search,hard,null,null,train,null
navi_bench/redfin/sold_search/15,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find townhouses sold in the last 3 months in Denver, CO with 2+ bathrooms, washer/dryer, and lot size of at least 6,500 sqft."", ""location"": ""Denver, CO, United States"", ""timezone"": ""America/Denver"", ""gt_urls"": [[""https://www.redfin.com/city/5155/CO/Denver/filter/property-type=townhouse,min-baths=2,min-lot-size=6.5k-sqft,include=sold-3mo,washer-dryer""]]}",real,redfin,realestate,sold_search,hard,null,null,train,null
navi_bench/redfin/sold_search/16,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find townhouses or mobile homes sold in the last 3 months in Denver, CO with 2+ bathrooms, at least 1,100 sqft, lot size of at least 3 acres, air conditioning, and FHA financing."", ""location"": ""Denver, CO, United States"", ""timezone"": ""America/Denver"", ""gt_urls"": [[""https://www.redfin.com/city/5155/CO/Denver/filter/property-type=townhouse+manufactured,min-baths=2,min-sqft=1.1k-sqft,min-lot-size=3-acre,include=sold-3mo,air-conditioning,financing-type=FHA"", ""https://www.redfin.com/city/5155/CO/Denver/filter/property-type=townhouse,min-baths=2,min-sqft=1.1k-sqft,min-lot-size=3-acre,include=sold-3mo,air-conditioning,financing-type=FHA"", ""https://www.redfin.com/city/5155/CO/Denver/filter/property-type=manufactured,min-baths=2,min-sqft=1.1k-sqft,min-lot-size=3-acre,include=sold-3mo,air-conditioning,financing-type=FHA""]]}",real,redfin,realestate,sold_search,hard,null,null,train,null
navi_bench/redfin/sold_search/17,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find multifamily homes sold in the last 2 years in Washington, DC with 2+ bedrooms, middle school rating of 5+."", ""location"": ""Washington, DC, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/12839/DC/Washington-DC/filter/property-type=multifamily,min-beds=2,include=sold-2yr,school-rating=5,school-types=middle""]]}",real,redfin,realestate,sold_search,hard,null,null,train,null
navi_bench/redfin/sold_search/18,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find townhouse or mobiles homes sold in the last 2 years in Washington, DC with 2+ bedrooms, 2.5+ bathrooms, up to 1,800 sqft, fixer-upper condition, VA financing, walk score of 40+, sorted by lot size."", ""location"": ""Washington, DC, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/12839/DC/Washington-DC/filter/sort=hi-lot-sqft,property-type=townhouse+manufactured,min-beds=2,min-baths=2.5,max-sqft=1.8k-sqft,include=sold-2yr,is-fixer,financing-type=VA,walk-score=40"", ""https://www.redfin.com/city/12839/DC/Washington-DC/filter/sort=hi-lot-sqft,property-type=townhouse,min-beds=2,min-baths=2.5,max-sqft=1.8k-sqft,include=sold-2yr,is-fixer,financing-type=VA,walk-score=40"", ""https://www.redfin.com/city/12839/DC/Washington-DC/filter/sort=hi-lot-sqft,property-type=manufactured,min-beds=2,min-baths=2.5,max-sqft=1.8k-sqft,include=sold-2yr,is-fixer,financing-type=VA,walk-score=40""]]}",real,redfin,realestate,sold_search,hard,null,null,train,null
navi_bench/redfin/sold_search/19,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find house or other property types sold in the last 6 months in Washington, DC with 2+ bedrooms, 2.5+ bathrooms, up to 1,800 sqft, unfinished basement, VA financing"", ""location"": ""Washington, DC, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/12839/DC/Washington-DC/filter/property-type=house+other,min-beds=2,min-baths=2.5,max-sqft=1.8k-sqft,include=sold-6mo,basement-type=unfinished,financing-type=VA"", ""https://www.redfin.com/city/12839/DC/Washington-DC/filter/property-type=house,min-beds=2,min-baths=2.5,max-sqft=1.8k-sqft,include=sold-6mo,basement-type=unfinished,financing-type=VA"", ""https://www.redfin.com/city/12839/DC/Washington-DC/filter/property-type=other,min-beds=2,min-baths=2.5,max-sqft=1.8k-sqft,include=sold-6mo,basement-type=unfinished,financing-type=VA""]]}",real,redfin,realestate,sold_search,hard,null,null,validation,null
navi_bench/redfin/sold_search/20,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find house or condo sold in the last 5 years in Washington, DC with 1.5+ bathrooms, at least 2,500 sqft, finished basement, HOA fees of $100 or less, excluding land lease properties, sorted by square feet."", ""location"": ""Washington, DC, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/12839/DC/Washington-DC/filter/sort=hi-sqft,property-type=house+condo,min-baths=1.5,min-sqft=2.5k-sqft,hoa=100,include=sold-5yr,exclude-land-lease,basement-type=finished"", ""https://www.redfin.com/city/12839/DC/Washington-DC/filter/sort=hi-sqft,property-type=house,min-baths=1.5,min-sqft=2.5k-sqft,hoa=100,include=sold-5yr,exclude-land-lease,basement-type=finished"", ""https://www.redfin.com/city/12839/DC/Washington-DC/filter/sort=hi-sqft,property-type=condo,min-baths=1.5,min-sqft=2.5k-sqft,hoa=100,include=sold-5yr,exclude-land-lease,basement-type=finished""]]}",real,redfin,realestate,sold_search,hard,null,null,train,null
navi_bench/redfin/sold_search/21,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find houses sold in the last 2 years in Washington, DC with a view, finished basement, and price reduced within the last week, sorted by most recent sold."", ""location"": ""Washington, DC, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/12839/DC/Washington-DC/filter/sort=hi-sale-date,property-type=house,include=sold-2yr,has-view,max-price-reduced=1wk,basement-type=finished""]]}",real,redfin,realestate,sold_search,hard,null,null,train,null
navi_bench/redfin/sold_search/22,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find houses sold in the last 6 months in Washington, DC under $3.75M with price per sqft under $600, price reduced within the last week, green/eco-friendly features, unfinished basement, pet-friendly, and fireplace, sorted by lowest price."", ""location"": ""Washington, DC, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/12839/DC/Washington-DC/filter/sort=lo-price,property-type=house,max-price=3.75M,max-price-per-sqft=600-sqft,include=sold-6mo,max-price-reduced=1wk,is-green,basement-type=unfinished,pets-allowed,fireplace""]]}",real,redfin,realestate,sold_search,hard,null,null,train,null
navi_bench/redfin/sold_search/23,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find single-story homes sold in the last month in Meadowood, PA with 'modern' in the listing description."", ""location"": ""Meadowood, PA, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/24353/PA/Meadowood/filter/remarks=modern,include=sold-1mo,max-stories=1""]]}",real,redfin,realestate,sold_search,medium,null,null,train,null
navi_bench/redfin/sold_search/26,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find homes sold in the last 3 months in Lakeside, OH with 2+ bedrooms, elevator, and HOA fees of $250 or less."", ""location"": ""Lakeside, OH, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/33478/OH/Lakeside/filter/min-beds=2,has-elevator,hoa=250,include=sold-3mo""]]}",real,redfin,realestate,sold_search,medium,null,null,train,null
navi_bench/redfin/sold_search/27,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find homes sold in the last 3 months in Lakeside, OH with accessibility features, community pool, and fireplace."", ""location"": ""Lakeside, OH, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/33478/OH/Lakeside/filter/include=sold-3mo,is-accessible,pool-type=community,fireplace""]]}",real,redfin,realestate,sold_search,medium,null,null,train,null
navi_bench/redfin/sold_search/28,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find homes sold in the last 3 months in Lakeside, OH with price per sqft of at least $400, 2+ parking spaces including outdoor parking, accessibility features, private or community pool, and FHA financing."", ""location"": ""Lakeside, OH, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/33478/OH/Lakeside/filter/min-price-per-sqft=400-sqft,min-parking=2,include=sold-3mo,is-accessible,pool-type=private+community,include-outdoor-parking,financing-type=FHA""]]}",real,redfin,realestate,sold_search,medium,null,null,train,null
navi_bench/redfin/sold_search/24,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find waterfront townhouse or multifamily homes sold in the last 3 months in Butler, PA built in 2022 or later, excluding age-restricted communities."", ""location"": ""Butler, PA, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/2695/PA/Butler/filter/property-type=townhouse+multifamily,min-year-built=2022,include=sold-3mo,exclude-age-restricted,water-front"", ""https://www.redfin.com/city/2695/PA/Butler/filter/property-type=townhouse,min-year-built=2022,include=sold-3mo,exclude-age-restricted,water-front"", ""https://www.redfin.com/city/2695/PA/Butler/filter/property-type=multifamily,min-year-built=2022,include=sold-3mo,exclude-age-restricted,water-front""]]}",real,redfin,realestate,sold_search,hard,null,null,train,null
navi_bench/redfin/sold_search/25,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find condos sold in the last month in Meadowood, PA with price per sqft of at least $1,800, lot size of at least 3 acres, property tax of $1,000/year, and 'office' in the listing description."", ""location"": ""Meadowood, PA, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/24353/PA/Meadowood/filter/property-type=condo,min-price-per-sqft=1.8k-sqft,remarks=office,min-lot-size=3-acre,max-property-tax=1000,include=sold-1mo""]]}",real,redfin,realestate,sold_search,hard,null,null,train,null
navi_bench/redfin/rental_search/5,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find 1+ bedroom apartments for rent in Denver, CO under $2000/month."", ""location"": ""Denver, CO, United States"", ""timezone"": ""America/Denver"", ""gt_urls"": [[""https://www.redfin.com/city/5155/CO/Denver/rentals/filter/property-type=multifamily,max-price=2k,min-beds=1""]]}",real,redfin,realestate,rental_search,medium,null,null,train,null
navi_bench/redfin/rental_search/6,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find 2+ bedroom rentals where dogs are allowed in Portland, OR."", ""location"": ""Portland, OR, United States"", ""timezone"": ""America/Los_Angeles"", ""gt_urls"": [[""https://www.redfin.com/city/30772/OR/Portland/rentals/filter/min-beds=2,dogs-allowed""]]}",real,redfin,realestate,rental_search,medium,null,null,train,null
navi_bench/redfin/rental_search/7,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find furnished senior living rentals in Portland, OR with 1.5+ bathrooms, laundry facility, and virtual tour available."", ""location"": ""Portland, OR, United States"", ""timezone"": ""America/Los_Angeles"", ""gt_urls"": [[""https://www.redfin.com/city/30772/OR/Portland/rentals/filter/min-baths=1.5,has-laundry-facility,has-virtual-tour,is-furnished,is-senior-living""]]}",real,redfin,realestate,rental_search,hard,null,null,train,null
navi_bench/redfin/rental_search/8,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find income-restricted rentals in Portland, OR with 3+ bathrooms, pool, in-unit washer/dryer, walk score of 53+, and school rating of 5+ for elementary, middle, and high schools."", ""location"": ""Portland, OR, United States"", ""timezone"": ""America/Los_Angeles"", ""gt_urls"": [[""https://www.redfin.com/city/30772/OR/Portland/rentals/filter/min-baths=3,school-rating=5,school-types=elementary+middle+high,has-pool,washer-dryer-in-unit,walk-score=53,is-income-restricted""]]}",real,redfin,realestate,rental_search,hard,null,null,train,null
navi_bench/redfin/rental_search/9,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find house rentals in Portland, OR under $70K/month with 3+ bathrooms, 600-1,600 sqft, transit score of 50+, parking, utilities included, short-term lease available."", ""location"": ""Portland, OR, United States"", ""timezone"": ""America/Los_Angeles"", ""gt_urls"": [[""https://www.redfin.com/city/30772/OR/Portland/rentals/filter/property-type=house,max-price=70k,min-baths=3,min-sqft=600,max-sqft=1600,transit-score=50,has-parking,utilities-included,has-short-term-lease""]]}",real,redfin,realestate,rental_search,hard,null,null,train,null
navi_bench/redfin/rental_search/10,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find house rentals in Washington, DC between $20K-$70K/month with minimum 3 bedrooms, at least 1,100 sqft, cats allowed, bike score of 60+, AT&T fiber, dishwasher, special deals, short-term lease available."", ""location"": ""Washington, DC, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/12839/DC/Washington-DC/rentals/filter/property-type=house,min-price=20k,max-price=70k,min-beds=3,min-sqft=1100,cats-allowed,bike-score=60,has-att-fiber,has-dishwasher,has-deal,has-short-term-lease""]]}",real,redfin,realestate,rental_search,hard,null,null,train,null
navi_bench/redfin/rental_search/11,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find condo rentals in Washington, DC starting at $20K/month with at least 1,100 sqft, cats allowed, air conditioning, bike score of 60+, short-term lease available, sorted by number of bedrooms."", ""location"": ""Washington, DC, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/12839/DC/Washington-DC/rentals/filter/sort=lo-beds,property-type=condo,min-price=20k,min-sqft=1100,cats-allowed,air-conditioning,bike-score=60,has-short-term-lease""]]}",real,redfin,realestate,rental_search,hard,null,null,train,null
navi_bench/redfin/rental_search/13,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find townhome rentals in Washington, DC sorted by lowest price."", ""location"": ""Washington, DC, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/12839/DC/Washington-DC/rentals/filter/sort=lo-price,property-type=townhouse""]]}",real,redfin,realestate,rental_search,medium,null,null,train,null
navi_bench/redfin/rental_search/14,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find furnished rentals in Philadelphia, PA under $1,650/month with a pool, sorted by oldest listings."", ""location"": ""Philadelphia, PA, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/15502/PA/Philadelphia/rentals/filter/sort=hi-days,max-price=1.65k,has-pool,is-furnished""]]}",real,redfin,realestate,rental_search,medium,null,null,train,null
navi_bench/redfin/rental_search/15,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find multifamily rental apartments that are for senior living in Philadelphia, PA under $1,350/month with 1.5+ bathrooms, air conditioning, and virtual tour available, sorted by lowest price."", ""location"": ""Philadelphia, PA, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/15502/PA/Philadelphia/rentals/filter/sort=lo-price,property-type=multifamily,max-price=1.35k,min-baths=1.5,air-conditioning,has-virtual-tour,is-senior-living""]]}",real,redfin,realestate,rental_search,hard,null,null,train,null
navi_bench/redfin/rental_search/18,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find furnished townhome rentals in Pittsburgh, PA under $80K/month with 1+ bedrooms, up to 1,600 sqft, cats allowed, and in-unit washer/dryer, sorted by square feet."", ""location"": ""Pittsburgh, PA, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/15702/PA/Pittsburgh/rentals/filter/sort=lo-sqft,property-type=townhouse,max-price=80k,min-beds=1,max-sqft=1600,cats-allowed,washer-dryer-in-unit,is-furnished""]]}",real,redfin,realestate,rental_search,medium,null,null,train,null
navi_bench/redfin/rental_search/19,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find townhome rentals in Allegheny County, PA under $8,000/month with 2.5+ bathrooms, up to 1,600 sqft, cats allowed, special deals, and virtual tour available."", ""location"": ""Allegheny County, PA, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/county/2362/PA/Allegheny-County/rentals/filter/property-type=townhouse,max-price=8k,min-baths=2.5,max-sqft=1600,cats-allowed,has-deal,has-virtual-tour""]]}",real,redfin,realestate,rental_search,medium,null,null,train,null
navi_bench/redfin/rental_search/20,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find rental condo in Lakeside, OH under $1,100/month with laundry facility."", ""location"": ""Lakeside, OH, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/33478/OH/Lakeside/rentals/filter/property-type=condo,max-price=1.1k,has-laundry-facility""]]}",real,redfin,realestate,rental_search,medium,null,null,train,null
navi_bench/redfin/rental_search/21,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find multifamily rental apartments in Manhattan, NY with 1.5+ bathrooms and sorted by newest listings."", ""location"": ""Manhattan, NY, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/35948/NY/Manhattan/rentals/filter/sort=lo-days,property-type=multifamily,min-baths=1.5""]]}",real,redfin,realestate,rental_search,medium,null,null,train,null
navi_bench/redfin/rental_search/22,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find rentals in Manhattan, NY with 5+ bedrooms, 3+ bathrooms, special deals, and utilities included, sorted by newest listings."", ""location"": ""Manhattan, NY, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/35948/NY/Manhattan/rentals/filter/sort=lo-days,min-beds=5,min-baths=3,has-deal,utilities-included""]]}",real,redfin,realestate,rental_search,medium,null,null,train,null
navi_bench/redfin/rental_search/23,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find rentals in New York, NY with 4+ bedrooms, pool, cats allowed, and virtual tour available, sorted by newest listings."", ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/30749/NY/New-York/rentals/filter/sort=lo-days,min-beds=4,has-pool,cats-allowed,has-virtual-tour""]]}",real,redfin,realestate,rental_search,medium,null,null,train,null
navi_bench/redfin/rental_search/24,"{""_target_"": ""navi_bench.redfin.redfin_url_match.generate_task_config"", ""url"": ""https://www.redfin.com/"", ""task"": ""Find rental apartments in Philadelphia PA with laundry hookups and dishwasher, sorted by lowest price."", ""location"": ""Philadelphia, PA, United States"", ""timezone"": ""America/New_York"", ""gt_urls"": [[""https://www.redfin.com/city/15502/PA/Philadelphia/rentals/filter/sort=lo-price,property-type=multifamily,has-laundry-hookups,has-dishwasher""]]}",real,redfin,realestate,rental_search,medium,null,null,train,null
